Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity consumption (kWh/a),CEPT heat consumption (kWh/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a)
77,238,6.3030716,5852.06,382.16,16.11,117.79,6.52,522.95,7.5,17.91,0.84,41.33,11.36,5.61,0.35,0.5,1.365933616,A2O,36.5519499,113.67701,8057.33,8057.33,12.985437158469946,95.54,35.1305,2.719574159206388,512904.56709531235,3643412.0840477953,5815.883893580295,4721957.914080506,149069.15702287087,702146.31,802452.92
78,239,7.60924,5008.0,235.29,26.13,113.46,5.42,178.51,6.24,8.16,0.6,18.81,2.62,2.34,0.23,0.28,1.338688086,A2O,38.003644,115.604031,7470.91,7470.91,14.587677595628415,58.8225,15.988499999999998,3.6790505675954597,596430.6664862098,1501411.433449016,4124.078672699015,3334588.9501239806,98012.47647946185,816490.27,933131.74
79,242,7.17665,2988.0,134.76,14.12,58.48,5.35,95.34,6.24,18.28,0.49,22.81,10.74,2.28,0.51,0.25,2.072281167,A2O,38.83636,115.14425,8110.13,8110.13,12.84117486338798,33.69,19.388499999999997,1.7376279753462105,289937.93026705005,756297.73657074,3229.86472125824,2834992.317275165,83328.40425129345,396913.7,453615.65
80,245,28.71384,51352.0,283.95,27.95,85.9,4.44,183.84,7.86,25.7,1.69,37.66,10.84,2.54,0.22,0.3,1.171875,A2O,39.61919,118.22743,8167.19,8167.19,12.685273224043716,70.9875,32.010999999999996,2.2175970760051236,1703963.7201819,5834816.117685505,15731.579458185504,13378359.19862371,408720.0132866894,2332659.74,2665896.85
81,246,9.1581656,3800.58,137.99,17.5,54.93,3.65,59.4,3.25,23.16,0.26,28.08,9.15,2.7,0.18,0.29,2.406838742,A2O,39.71036,118.453099,8332.74,8332.740000000002,12.232950819672132,34.4975,23.868,1.4453452321099383,347531.35622701177,601299.4737996577,3757.8329634446577,4115519.526014494,99610.75213079287,475756.84,543722.11
82,253,3.97476,2351.95,119.73,15.29,50.76,4.54,59.23,3.14,21.32,0.32,28.23,15.9,3.02,0.77,0.21,2.010723861,A2O,40.1547699,118.35021,8443.53,8443.53,11.930245901639346,29.9325,23.9955,1.2474213915109083,139382.55715374,260224.707965832,1630.2002687158322,1347780.5436943164,43787.07425960776,190809.27,218067.74
83,264,3.370944,1324.5,156.58,10.34,52.17,3.28,83.28,5.42,14.5,0.31,18.05,8.11,1.48,0.15,0.33,2.256564551,A2O,39.70443,116.90128,7996.75,7996.749999999999,13.150956284153006,39.145,15.3425,2.551409483460975,121492.167000552,310304.54798714886,1472.1636027871489,1702520.3109677434,37449.88701267762,166318.03,190077.75
84,270,3.5363056,3439.17,171.66,23.76,81.32,3.88,92.77,6.17,20.75,0.31,27.97,6.72,3.15,0.14,0.31,2.096010818,A2O,37.09329,114.790452,7140.15,7140.15,15.492158469945355,42.915,23.7745,1.8050852804475384,198665.7781215208,362621.234359734,1581.475265129734,1689270.9871497946,35921.185059239855,271965.69,310817.93
85,271,21.59692,16832.91,310.51,14.66,110.62,6.46,283.75,3.07,26.9,0.34,37.96,11.87,3.43,0.27,0.45,1.521041068,A2O,37.088413,114.580452,7236.75,7236.75,15.229562841530056,77.6275,32.266,2.4058606582780637,1650446.2208317101,6773662.848107002,14217.446268357002,14576413.092247142,327300.0577633074,2259396.38,2582167.29
86,276,6.3373168,5910.46,334.22,17.67,139.02,5.88,179.88,4.88,22.24,0.86,32.88,10.92,3.73,0.4,0.25,0.78976465,A2O,40.418106,117.492798,9397.91,9397.91,9.322650273224044,83.555,27.948,2.9896593673965937,608637.3583018765,1260039.5685379545,3444.3146283479546,2515274.3595541595,102971.01990532089,833200.76,952229.44
87,278,3.3758672,3151.95,141.38,16.38,76.34,4.7,103.38,6.97,28.94,0.66,37.79,9.07,2.89,0.25,0.39,3.12,A2O,38.98151,116.11082,7781.5,7781.5,13.739071038251366,35.345,32.1215,1.1003533458898247,178038.2896385852,385760.5110366663,1549.3164390266663,1985760.2878037333,38351.67773043797,243727.46,278545.67
88,280,3.1978356,1111.31,233.75,30.97,91.81,9.13,91.48,7.75,18.65,2.03,26.9,8.87,2.28,0.22,0.26,1.28217773,A2O,39.30289,116.48338,7792.13,7792.129999999999,13.710027322404372,58.4375,22.865,2.555762081784387,202825.25201823015,323353.95368047396,1425.547952637974,1307055.9978434595,35336.12615451275,277659.84,317325.54
89,282,0.4654596,2.3,51.89,9.68,20.53,1.19,95.74,2.75,8.52,0.14,21.24,9.48,1.17,0.15,0.33,7.818052594,A2O,39.3530382,116.5464303,7792.13,7792.129999999999,13.710027322404372,12.9725,18.054,0.7185388279605628,6601.56410989995,49257.37927963535,209.68675778713535,235212.0402065427,5197.662914380167,9037.28,10328.32
90,285,5.22728,1463.88,135.6,10.92,72.92,2.8,130.81,2.77,13.67,1.3,18.61,8.16,2.65,0.65,0.24,1.924927815,A2O,37.33443,115.72868,7334.99,7334.990000000002,14.960027322404372,33.9,15.818499999999998,2.1430603407402726,263328.78034724004,755809.9343329122,2557.489997832912,1996964.268536658,59675.26916093952,360486.81,411984.92
91,286,2.1218992,1108.7,183.88,11.44,94.18,7.68,167.51,7.09,23.18,0.67,41.64,7.92,3.69,0.21,0.32,1.855717931,A2O,37.54214,115.72291,7334.99,7334.990000000002,14.960027322404372,45.97,35.394,1.298807707521049,138057.28838346442,392881.3145400573,1124.2336594300575,1046377.9560346013,26232.33963109318,188995.03,215994.32
92,287,7.46444,3997.61,82.17,11.58,52.79,3.18,115.13,5.91,14.74,0.21,21.78,8.28,1.46,0.22,0.27,3.824904377,A2O,41.2054,114.75372,10701.48,10701.48,5.760983606557377,20.5425,18.513,1.1096256684491979,272222.98846611497,949908.169338248,3522.6673735882478,3157764.392571765,119921.3193154855,372662.63,425900.15
93,289,21.102428,2825.0,144.87,20.12,54.07,7.99,154.75,10.19,18.07,1.53,19.53,6.02,2.02,0.42,0.33,2.645290581,A2O,40.71689,114.87761,9950.47,9950.47,7.812923497,36.2175,16.6005,2.1817113942351134,788251.3089885415,3609599.11421422,10882.946594939222,10691279.304142784,344485.5498226769,1079085.24,1233240.27
94,294,0.76744,1281.1,255.32,27.41,220.0,13.63,230.0,12.62,32.92,1.41,50.0,13.27,3.0,0.58,0.41,1.798955728,A2O,40.769699,114.820624,10701.48,10701.48,5.760983606557377,63.83,42.5,1.5018823529411764,116638.79282,195104.889808,459.61747530799994,474734.49998616,15646.647319767768,159673.95,182484.51
95,300,11.51884,16315.46,167.46,17.13,63.22,2.47,65.6,4.77,29.62,0.17,33.51,7.33,2.83,0.17,0.5,3.326016098,A2O,38.179469,114.982273,7380.27,7380.27,14.83532786885246,41.865,28.483499999999996,1.4697983042814264,503082.41985377,835234.59012736,4805.41877437736,8512898.846097548,112819.56157924759,688700.17,787085.91
96,302,8.5972104,3705.0,186.8,17.22,73.34,5.87,78.11,6.0,18.67,0.77,29.18,5.42,1.87,0.14,0.23,1.356292016,A2O,39.95192,119.74002,8541.42,8541.42,11.662786885245902,46.7,24.803,1.882836753618514,435586.4534143314,742266.8748555969,3705.4566369105974,3155826.485275412,100682.20758564613,596300.83,681486.66
97,303,1.1442096,1070.0,115.64,20.87,20.23,7.59,92.28,7.1,15.04,0.23,26.94,11.23,1.92,0.25,0.45,4.748338082,A2O,40.48452,115.28705,9950.47,9950.47,7.812923497,28.91,22.899,1.2625005458753658,15991.0644576942,116710.26619128192,511.0835587612819,767418.3929096255,16177.686733028931,21891.14,25018.45
98,304,3.95304,1203.0,116.78,19.24,38.53,6.11,64.54,9.01,11.0,0.34,16.14,3.54,1.01,0.26,0.2,2.050440845,A2O,40.3891199,115.26158,9950.47,9950.47,7.812923497,29.195,13.719,2.12807055907865,105221.89568163002,282004.51169654407,1644.4938671965442,1286380.0844039312,52054.31902832797,144044.66,164622.47
99,306,0.5249,51.41,143.98,7.61,56.06,3.04,154.75,4.96,12.73,1.02,18.26,4.49,1.12,0.12,0.46,3.373175918,A2O,39.9983599,118.70073,8692.25,8692.25,11.25068306010929,35.995,15.521,2.3191160363378645,20328.511046225005,89784.86148850001,270.7014883635,360010.6184422701,7485.206203281206,27828.94,31804.5
100,307,1.2151616,732.0,296.59,30.02,131.17,7.63,135.78,7.89,51.07,0.69,58.78,13.46,4.18,0.3,0.35,1.312975954,A2O,36.411384,111.097327,8822.89,8822.89,10.893743169398906,74.1475,49.963,1.4840481956647917,110114.4869053528,182375.17764133634,601.2034073613363,648642.9773216267,16873.81232772938,150742.43,172277.06
101,315,2.3956436,2018.84,272.21,13.07,102.28,1.1,108.16,2.88,17.98,0.1,33.41,4.36,2.01,0.07,0.55,2.122404878,A2O,37.64253,112.35716,8446.57,8446.57,11.92193989071038,68.0525,28.398499999999995,2.3963413560575386,169273.44454447422,286407.7553684839,1112.1112404259839,1937874.3101419196,29881.99112586582,231728.73,264832.83
102,316,1.1657124,1100.5,54.36,12.19,21.9,3.47,46.18,6.48,18.4,0.18,24.58,9.29,2.06,0.22,0.48,11.38249941,A2O,36.65556,111.5534,8822.89,8822.89,10.893743169398906,13.59,20.892999999999997,0.6504570908916862,17636.4606989565,59503.32457189489,461.28796033939494,828866.4161724879,12946.84357490652,24143.63,27592.71
103,317,2.6606276,2169.8,169.84,12.97,79.17,4.15,87.93,5.55,30.59,0.67,38.07,7.34,1.81,0.12,0.33,2.103652706,A2O,23.396801,111.714021,4772.83,4772.83,21.95948087431693,42.46,32.3595,1.3121339946538113,145519.31467391955,258593.1709339952,1175.6283600414952,1344043.2395156303,17849.536223474603,199210.25,227668.86
104,318,3.769144,4051.37,252.32,25.66,80.25,4.28,111.74,7.49,17.44,0.28,24.34,5.39,4.72,0.15,0.6,2.64713668,A2O,37.92375,112.22472,9075.31,9075.31,10.204071038251367,63.08,20.689,3.0489632171685437,208960.24795252498,465529.58217999036,1764.6357332299904,3309040.2153105997,50944.51765712553,286058.41,326923.9
105,320,1.5230788,1683.6,263.84,19.73,106.33,7.89,101.96,7.14,27.85,1.82,34.32,9.67,3.61,0.12,0.57,2.335012904,A2O,37.325927,113.571888,8961.58,8961.580000000002,10.514808743169398,65.96,29.172,2.2610722610722607,111880.42073613335,171651.6911239523,696.6093572714523,1273830.585899429,19858.882513588593,153159.92,175039.91
106,322,6.3237056,8615.72,396.23,29.99,117.51,4.38,112.17,6.59,59.74,0.98,68.16,13.36,4.99,0.29,0.56,1.529051988,A2O,35.61482,111.3511,7780.92,7780.919999999999,13.740655737704918,99.0575,57.93599999999999,1.7097745788456231,513360.4102038744,784050.8853723918,2963.6345898923923,5203090.234465049,73356.148607546,702770.34,803166.1
107,326,7.3887096,4309.5,307.16,26.1,128.3,7.97,127.16,8.0,43.1,0.97,54.2,11.29,4.63,0.25,0.4,1.423183662,A2O,37.0409482,111.927681,8693.72,8693.720000000001,11.246666666666668,76.79,46.07,1.666811373996093,654894.2208416071,1038520.3319996103,3585.1776339446105,4451954.112024293,99151.0330967029,896524.59,1024599.54
108,328,17.7396652,12182.36,314.84,24.5,127.17,6.53,311.76,6.43,41.4,0.91,58.54,13.35,3.47,0.31,0.57,1.96321554,A2O,36.0523279,111.4972702,8013.29,8013.29,13.105765027322404,78.71,49.759,1.5818243935770413,1558497.0850286281,6113102.791268697,12227.411021171196,14918887.972189423,311692.4536761758,2133521.6,2438310.4
109,329,3.5322512,5012.11,312.29,18.84,128.19,6.54,289.92,7.07,49.67,0.57,67.06,12.5,4.65,0.32,0.55,1.874254558,A2O,36.06975,111.58481,8119.6,8119.599999999999,12.815300546448086,78.0725,57.001,1.3696689531762603,312810.7235144322,1131945.8299250077,2349.4024357150074,2871487.3741471004,60683.82763408826,428225.66,489400.75
110,340,3.0678776,2040.3,372.98,22.33,132.13,7.23,107.14,6.65,35.62,1.06,53.47,11.74,4.56,0.23,0.44,1.254812491,A2O,35.64131,111.46967,7780.92,7780.919999999999,13.740655737704918,93.245,45.4495,2.0516177295679823,280036.9683125737,363316.8641187818,1420.718401663782,2016329.2586178759,35165.74902903522,383359.67,438125.33
111,342,2.70414,779.0,214.44,28.67,97.47,8.03,131.5,8.1,24.32,0.72,36.39,8.03,2.61,0.11,0.59,3.175970286,A2O,36.25838,112.93989,8618.35,8618.349999999999,11.45259563,53.61,30.9315,1.7331846176228116,182085.7847923575,393052.72514940007,1325.0852787744002,2337942.4385654875,36328.617669345476,249268.32,284878.08
112,344,3.2954308,1523.46,127.25,17.21,34.61,3.11,120.43,5.41,27.89,0.83,40.88,8.05,3.64,0.35,0.25,2.271901127,A2O,35.61893,112.895149,8094.75,8094.75,12.883196721311476,31.8125,34.748000000000005,0.9155203177161274,78793.37433695995,438674.88339324296,1574.506897940743,1303621.994252015,40544.21765342646,107865.05,123274.34
113,345,0.8326,0.7,274.35,29.4,66.0,9.74,155.87,8.53,14.0,6.74,40.87,17.1,3.5,0.65,0.29,1.183915085,A2O,36.436749,112.97872,8618.35,8618.349999999999,11.45259563,68.5875,34.7395,1.9743375696253547,37962.625965,143448.10931308,430.41931056308,375931.52381126164,11800.4016959663,51969.35,59393.54
114,346,0.91948,55.49,154.53,11.28,58.37,8.15,83.4,3.7,20.53,0.26,30.56,6.45,3.02,0.3,0.41,2.862129145,A2O,35.48104,112.5297,8101.27,8101.27,12.865382513661205,38.6325,25.976,1.487238219895288,37077.281508865,84762.59113488001,401.67861338488,565805.7714276975,10351.725146934767,50757.35,58008.4
115,349,1.6164024,1231.92,197.44,31.8,90.53,3.4,115.88,7.22,27.98,1.67,31.08,5.83,2.71,0.21,0.35,2.11301618,A2O,36.5128,112.92409,8618.35,8618.349999999999,11.45259563,49.36,26.418,1.8684230448936332,101092.2612091953,207039.8096351981,764.163204340198,862110.8240384039,20950.344353031916,138391.35,158161.55
116,351,4.3768696,3626.61,89.04,11.94,35.1,5.04,112.27,5.52,11.6,0.56,18.06,8.5,1.53,0.31,0.3,3.891050584,A2O,37.8949799,113.17666,9259.07,9259.07,9.701994535519123,22.26,15.350999999999999,1.4500683994528045,106132.06839537901,543154.2937321573,2051.724467677157,2032347.118960943,60432.04927837939,145290.65,166046.46
117,357,38.8832164,43438.51,385.54,23.42,208.74,3.58,120.02,4.87,46.27,1.57,56.08,13.13,4.75,0.09,0.35,0.966530432,A2O,37.80723,112.5574,9075.31,9075.31,10.204071038251367,96.385,47.668,2.022006377443988,5607170.542192085,5158360.513357433,18560.190105924936,20741984.782821096,535827.2615505653,7675997.34,8772568.39
118,369,0.5322124,14.03,33.0,12.42,8.19,3.08,30.95,7.23,2.07,1.13,3.5,1.7,0.26,0.11,0.22,10.68999028,A2O,35.676764,111.166226,7780.92,7780.919999999999,13.740655737704918,8.25,2.975,2.773109243697479,3011.23600501815,18207.131497985203,201.64411414048527,187469.8649253097,4991.1131598931315,4122.26,4711.16
119,375,6.89972,7920.0,220.16,21.69,80.65,6.92,214.89,8.48,17.52,1.83,29.65,13.78,3.32,0.19,0.23,1.15886532,A2O,38.71069,112.71539,9630.39,9630.39,8.687459016393444,55.04,25.202499999999997,2.1839103263565125,384425.105695075,1638866.4295164724,4016.984297266473,2553582.2684053294,123062.27108020367,526262.95,601443.37
120,376,1.851992,2911.5,275.97,21.11,126.04,7.1,123.23,8.26,46.9,1.51,51.39,9.36,4.68,0.47,0.39,1.530251903,A2O,34.61397,110.30764,8150.77,8150.77,12.73013661202186,68.9925,43.6815,1.5794443872119779,161258.79295673204,252261.77157801442,890.5855392280146,1090195.6404365604,23091.662103118215,220756.99,252293.7
121,377,8.878412,8624.87,355.11,26.45,130.12,3.37,207.69,6.51,32.67,0.65,44.04,11.32,3.56,0.36,0.43,1.308342968,A2O,34.669006,110.43638,7740.7,7740.699999999999,13.85054644808743,88.7775,37.434,2.3715739701875305,798096.2183005061,2038199.8595614156,5098.311025586416,5732570.765997728,125541.5478927422,1092562.53,1248642.89
122,379,35.651932,46991.06,276.19,21.45,104.98,3.81,118.43,5.66,28.35,0.89,47.88,11.71,4.77,0.26,0.39,1.530972757,A2O,36.20168,113.0937,9019.4,9019.4,10.356830601092897,69.0475,40.698,1.6965821416285811,2585625.0213387893,4667030.9967941,16955.137834319103,20983122.243728384,486474.2856654073,3539619.61,4045279.55
123,381,3.1615632,2441.52,206.16,14.66,113.95,3.98,83.58,6.2,21.66,0.51,39.13,9.1,3.38,0.16,0.39,2.036553525,A2O,36.131981,112.890533,9019.4,9019.4,10.356830601092897,51.54,33.2605,1.5495858450714812,248881.205237661,292078.857516647,1381.7708937066468,1858318.038673333,39645.56437333067,340708.64,389381.31
124,383,10.0439796,3800.53,499.74,26.68,157.74,7.92,110.33,6.94,23.03,1.07,29.92,6.4,2.45,0.28,0.5,1.056948379,A2O,37.93475,112.52411,9075.31,9075.31,10.204071038251367,124.935,25.432000000000002,4.912511796162315,1094519.648575772,1224885.0293126912,4686.730923070191,7432847.913227305,135304.55139742253,1498354.62,1712405.28
125,389,6.1668872,8907.69,182.22,17.72,78.03,1.69,182.89,6.19,19.73,0.26,27.82,5.49,3.88,0.06,0.41,2.492401216,A2O,48.092613,123.465531,11560.22,11560.22,3.414699453551912,45.555,23.647,1.9264600160696919,332432.53051842086,1246670.9830888424,3372.2042857038423,3808382.6983164763,124011.19476993861,455087.14,520099.59
126,393,16.526748,10181.89,341.31,22.44,167.78,1.49,276.07,3.46,32.07,0.78,48.54,9.1,5.82,0.34,0.45,1.411233418,A2O,40.70894,111.57292,10137.01,10137.01,7.303251366120218,85.3275,41.259,2.0680942339853123,1915594.1362038814,5043157.212366723,10739.410787091723,11151595.079213833,346314.95493846334,2622373.51,2996998.3
127,395,18.17964,16686.45,313.29,12.05,166.58,4.06,122.43,0.83,31.27,0.16,48.15,9.0,5.53,0.15,0.53,1.759394503,A2O,40.64346,109.91088,9542.68,9542.68,8.927103825136612,78.3225,40.927499999999995,1.9136888400219905,2092107.71273913,2460192.0736765685,8726.145867926569,14210259.416478531,264894.99070087686,2864013.7,3273158.51
128,400,1.3394,1684.73,229.76,21.54,99.58,1.98,376.54,1.85,44.43,0.48,52.87,7.16,5.69,0.16,0.6,2.881567573,A2O,40.93372,113.207962,10839.41,10839.41,5.384125683060109,57.44,44.939499999999995,1.2781628634052449,92142.14549604998,557464.60678984,1019.11393053984,1183738.5744607968,35140.61019079247,126139.0,144158.85
129,401,5.926664,4373.55,181.9,12.33,76.97,4.06,60.84,3.93,16.76,0.6,31.49,7.35,2.62,0.2,0.43,2.535825913,A2O,41.935977,118.710924,10424.02,10424.02,6.519071038251366,45.475,26.766499999999997,1.6989520482692921,315143.02321246703,398561.5493256384,2441.297421875638,3807459.9539295123,80953.72646393058,431418.48,493049.69
130,402,56.834,56935.05,277.0,18.36,96.43,2.46,291.87,4.51,37.21,0.25,47.21,9.03,4.63,0.12,0.26,1.005258274,A2O,42.28392,118.95848,10299.53,10299.53,6.859207650273225,69.25,40.1285,1.7257061689323048,3786136.7287442507,18335534.2033572,37924.4379408572,23481617.094317146,1242560.3080326389,5183073.22,5923512.25
131,403,4.452962,3733.37,146.65,11.04,76.45,3.83,92.12,9.16,27.05,0.74,37.96,11.64,3.02,0.32,0.42,3.097116732,A2O,42.297655,119.315326,9954.23,9954.23,7.802650273224045,36.6625,32.266,1.136257980536788,235181.0812223538,453418.0500134097,1988.2148963509094,2802398.6213345183,62958.143209283866,321953.71,367947.1
132,412,11.60391,8841.15,268.36,12.97,111.71,1.28,180.53,4.48,39.82,0.36,46.56,12.06,5.37,0.14,0.31,1.213829829,A2O,40.835303,111.648074,10775.01,10775.010000000002,5.560081967213115,67.09,39.576,1.6952193248433394,895513.8508673589,2315525.7792080822,6315.030934020583,5565627.629225412,216458.21896583954,1225923.46,1401055.39
133,414,0.4706,80.41,172.38,20.17,62.42,14.03,128.84,12.89,33.14,4.99,36.0,15.67,2.84,0.94,0.5,3.284935287,A2O,49.447073,119.702786,12904.38,12904.38,-0.257868852,43.095,30.599999999999998,1.4083333333333334,20293.249318550002,67019.08983535999,229.22020358536003,348450.76522170723,9409.595489273293,27780.67,31749.33
134,415,1.33216,868.4,287.58,19.88,93.38,6.39,80.63,6.55,28.13,1.15,37.64,7.83,2.65,0.21,0.48,1.793051924,A2O,45.48531,119.41572,11987.32,11987.32,2.247759563,71.895,31.994,2.2471400887666437,85938.18212391999,118726.84728467203,577.880769284672,948231.6162656934,22036.430989066375,117646.01,134452.59
135,418,3.0652712,2193.0,600.21,25.31,197.79,6.11,188.34,6.59,59.37,2.27,78.11,19.47,7.9,0.29,0.56,0.974082449,A2O,43.25862,117.54157,11688.59,11688.59,3.063961749,150.0525,66.3935,2.260048046872058,418840.9530392877,638127.3479582948,1694.6305408732946,2527240.146096866,63011.246470212354,573376.9,655287.88
136,421,2.2818308,1315.7,266.69,18.27,153.91,3.63,385.24,15.99,21.01,0.58,26.01,7.83,3.96,0.69,0.25,1.006360196,A2O,42.8672899,120.65779,9911.97,9911.97,7.918114754098362,66.6725,22.1085,3.0156953208042157,242619.76624975342,971651.8874672734,1758.1276570147734,916015.4150334954,55435.925355139276,332136.98,379585.12
137,425,4.9378972,1472.51,126.89,23.71,49.14,8.29,128.89,7.34,21.99,0.48,28.09,7.17,1.8,0.19,0.49,4.748982361,A2O,40.474249,109.959601,9542.68,9542.68,8.927103825136612,31.7225,23.8765,1.3286076267459637,167630.52312631172,703488.7464631767,2405.4276020156767,3588141.3715895135,73020.2923388648,229479.64,262262.44
138,430,9.2616976,3351.36,170.64,19.45,74.36,4.45,176.28,4.83,20.63,0.22,26.46,9.76,2.17,0.23,0.18,1.190554931,A2O,41.59819,119.30832,9872.09,9872.09,8.027076503,42.66,22.491,1.8967587034813924,475779.6712504264,1804635.6201834357,4996.853354853435,2781399.9642198686,156923.00885093218,651323.78,744370.03
139,431,2.39644,309.21,180.32,21.68,90.47,9.08,98.52,10.58,23.11,3.74,28.84,9.54,2.86,0.58,0.27,1.701966717,A2O,42.75239,112.65441,10521.23,10521.23,6.253469945355191,45.08,24.514,1.8389491719017703,149777.664455695,260967.75509539206,1086.945734345392,1012912.4897869079,36379.38003547115,205039.77,234331.16
140,433,6.87076,1575.12,131.12,26.41,30.86,5.79,121.94,8.22,25.27,1.16,45.48,12.14,4.17,0.31,0.38,3.629070767,A2O,43.67643,122.26385,10097.96,10097.96,7.409945355191256,32.78,38.657999999999994,0.8479486781519997,146479.41749388998,926076.483173296,3294.212743923296,3949627.7225084663,105819.6219269739,200524.6,229170.97
