OID_,Capacity__10000_ton_,Actual_volume_in_2019__10000_ton_,Sludge_yield,CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Electricity_consumption,Treatment_process,Latitude,Longitude
103,2,627.309999999999945,3236.019999999999982,112.629999999999995,11.109999999999999,51.299999999999997,2.690000000000000,120.799999999999997,1.000000000000000,27.550000000000001,0.32,30.760000000000002,7.470000000000000,3.220000000000000,0.22,0.5,OD,39.717759999999998,117.314920000000001
104,5,1337.049999999999955,16662.000000000000000,208.550000000000011,23.390000000000001,101.159999999999997,4.340000000000000,103.790000000000006,5.670000000000000,32.030000000000001,0.29,47.100000000000001,11.430000000000000,6.520000000000000,0.24,0.41,AO,39.689230000000002,117.309370000000001
105,7,2102.000000000000000,18518.770000000000437,229.870000000000005,17.920000000000002,101.819999999999993,3.250000000000000,114.150000000000006,2.860000000000000,29.719999999999999,0.8,39.670000000000002,7.960000000000000,4.800000000000000,0.21,0.26,AO,39.003199899999998,117.710710000000006
106,3,560.000000000000000,1191.700000000000045,66.540000000000006,9.730000000000000,22.620000000000001,3.230000000000000,64.829999999999998,4.180000000000000,7.210000000000000,0.6,20.649999999999999,8.440000000000000,1.000000000000000,0.36,0.13,CAS,38.799979999999998,117.461489999999998
107,3,862.419999999999959,1452.599999999999909,66.980000000000004,13.180000000000000,22.320000000000000,1.620000000000000,79.959999999999994,7.980000000000000,17.250000000000000,0.46,26.859999999999999,10.400000000000000,1.700000000000000,0.1,0.33,CAS,38.702718999999988,115.479759999999999
108,5,1039.609999999999900,5684.399999999999636,240.289999999999992,18.149999999999999,191.969999999999999,16.590000000000000,197.770000000000010,14.359999999999999,31.690000000000001,1.940000000000000,36.799999999999997,17.050000000000001,3.150000000000000,0.74,0.27,A2O,38.406320000000001,115.348140000000001
109,3,291.000000000000000,1251.000000000000000,132.800000000000011,27.660000000000000,21.559999999999999,5.370000000000000,99.519999999999996,18.620000000000001,12.609999999999999,3.420000000000000,19.379999999999999,4.700000000000000,1.860000000000000,0.39,0.31,OD,38.418449899999999,115.326639999999998
110,一期：1 二期：3,833.460000000000036,3349.760000000000218,359.029999999999973,11.600000000000000,142.620000000000005,3.010000000000000,141.310000000000002,5.500000000000000,12.900000000000000,0.23,23.859999999999999,3.800000000000000,1.970000000000000,0.17,0.42,OD,38.457270200000004,115.466074800000001
111,3,912.500000000000000,7439.300000000000182,347.480000000000018,28.530000000000001,100.540000000000006,7.140000000000000,105.340000000000003,7.420000000000000,25.489999999999998,0.87,45.450000000000003,8.699999999999999,4.520000000000000,0.2,0.55,CAS,39.231549899999997,115.777310000000000
112,1,319.129999999999995,596.000000000000000,132.789999999999992,13.990000000000000,66.549999999999997,4.510000000000000,83.299999999999997,5.860000000000000,25.129999999999999,0.55,30.879999999999999,9.039999999999999,1.870000000000000,0.13,0.32,A2O,38.835490000000000,114.200050000000005
113,8,2376.769999999999982,8395.010000000000218,152.680000000000007,17.780000000000001,69.950000000000003,5.650000000000000,123.049999999999997,6.530000000000000,28.579999999999998,0.75,34.109999999999999,9.230000000000000,2.200000000000000,0.16,0.29,A2O,39.310476000000001,115.908140000000003
114,5,1256.799999999999955,2013.400000000000091,167.659999999999997,18.079999999999998,75.640000000000001,3.170000000000000,136.620000000000005,5.520000000000000,21.239999999999998,1.700000000000000,36.479999999999997,10.270000000000000,5.620000000000000,0.24,0.8,OD,38.240400000000001,115.579719999999995
115,2,492.000000000000000,1310.279999999999973,210.729999999999990,17.559999999999999,78.780000000000001,5.830000000000000,106.510000000000005,7.190000000000000,17.940000000000001,0.3,25.219999999999999,8.420000000000000,2.820000000000000,0.18,0.28,A2O,38.970838000000001,115.852556000000007
116,2,828.740000000000009,3552.179999999999836,163.060000000000002,10.940000000000000,67.180000000000007,3.290000000000000,104.409999999999997,5.080000000000000,15.449999999999999,0.26,24.850000000000001,9.520000000000000,2.140000000000000,0.26,0.23,A2O,39.069550000000000,116.688490000000002
117,2,267.290000000000020,1551.000000000000000,118.989999999999995,16.469999999999999,41.240000000000002,4.020000000000000,121.890000000000001,6.450000000000000,21.670000000000002,1.510000000000000,30.600000000000001,10.359999999999999,3.340000000000000,0.29,0.44,OD,39.104839900000002,116.719390000000004
118,2,270.540000000000020,4916.000000000000000,738.059999999999945,28.539999999999999,347.639999999999986,8.510000000000000,894.820000000000050,7.350000000000000,71.819999999999993,1.940000000000000,95.359999999999999,14.140000000000001,11.670000000000000,0.18,0.48,Other,39.141544000000003,116.652240000000006
119,5,1227.319999999999936,8309.000000000000000,265.829999999999984,26.770000000000000,26.760000000000002,3.590000000000000,245.060000000000002,7.090000000000000,21.969999999999999,0.42,23.539999999999999,9.830000000000000,0.96,0.18,0.39,A2O,40.391599900000003,115.530709999999999
120,3,1098.400000000000091,8932.440000000000509,203.129999999999995,17.449999999999999,32.909999999999997,4.060000000000000,159.949999999999989,6.250000000000000,25.690000000000001,0.54,30.430000000000000,9.320000000000000,5.860000000000000,0.14,0.47,CAS,39.001700000000000,115.730739999999997
121,3,553.690000000000055,1496.400000000000091,165.240000000000009,18.760000000000002,63.119999999999997,7.610000000000000,36.060000000000002,7.170000000000000,12.619999999999999,1.670000000000000,20.020000000000000,4.980000000000000,0.97,0.22,0.29,A2O,39.010710000000003,115.352029999999999
122,1.5,157.000000000000000,593.600000000000023,184.909999999999997,17.719999999999999,86.060000000000002,8.590000000000000,119.799999999999997,11.990000000000000,33.490000000000002,1.190000000000000,43.930000000000000,11.980000000000000,2.910000000000000,0.54,0.37,SBR,39.061470000000000,115.450481999999994
123,8,1430.000000000000000,9399.510000000000218,374.980000000000018,27.850000000000001,196.919999999999987,2.760000000000000,217.270000000000010,5.940000000000000,23.710000000000001,0.78,28.449999999999999,7.320000000000000,3.110000000000000,0.21,0.32,SBR,38.767550000000000,115.497200000000007
124,8,2693.969999999999800,8290.520000000000437,153.009999999999991,30.280000000000001,55.880000000000003,5.970000000000000,107.620000000000005,7.990000000000000,21.649999999999999,0.67,27.980000000000000,8.529999999999999,2.720000000000000,0.23,0.3,SBR,38.868338000000001,115.552988999999997
125,4,1137.509999999999991,2155.599999999999909,212.610000000000014,33.619999999999997,105.560000000000002,1.960000000000000,126.180000000000007,4.480000000000000,27.039999999999999,2.040000000000000,33.060000000000002,9.210000000000001,3.400000000000000,0.12,0.31,A2O,38.948919900000000,115.322170000000000
126,1,243.849999999999994,2528.739999999999782,275.680000000000007,24.750000000000000,86.459999999999994,7.830000000000000,99.790000000000006,7.970000000000000,33.950000000000003,0.62,64.590000000000003,10.949999999999999,4.040000000000000,0.19,0.92,CAS,38.083607000000001,116.626538999999994
127,3,837.009999999999991,5946.430000000000291,299.509999999999991,28.760000000000002,0,0,0,0,26.590000000000000,3.000000000000000,0,0,0,0,0.65,CAS,38.109906000000002,116.546818999999999
128,2,250.800000000000011,1248.400000000000091,160.590000000000003,12.180000000000000,38.590000000000003,1.860000000000000,83.459999999999994,6.510000000000000,15.150000000000000,0.26,23.480000000000000,5.370000000000000,1.580000000000000,0.07,0.28,AO,38.303139999999999,116.959419999999994
129,10,1670.000000000000000,151.490000000000009,80.900000000000006,25.250000000000000,21.079999999999998,7.830000000000000,91.340000000000003,8.170000000000000,10.100000000000000,0.58,33.680000000000000,9.609999999999999,1.680000000000000,0.27,0.41,A2O,38.304409900000003,116.838690000000000
130,1,228.750000000000000,1956.500000000000000,339.709999999999980,21.859999999999999,159.449999999999989,7.390000000000000,98.900000000000006,7.800000000000000,68.049999999999997,0.85,86.250000000000000,12.380000000000001,5.410000000000000,0.29,0.55,SBR,38.576369999999997,117.437970000000007
131,5,1519.869999999999891,154.219999999999999,223.229999999999990,34.320000000000000,77.409999999999997,7.770000000000000,52.219999999999999,2.200000000000000,47.920000000000002,0.74,51.340000000000003,9.630000000000001,1.600000000000000,0.28,0.77,A2O,38.304409900000003,116.838690000000000
132,5,433.790000000000020,1512.609999999999900,198.710000000000008,16.719999999999999,78.390000000000001,3.730000000000000,111.549999999999997,4.340000000000000,45.649999999999999,0.91,54.369999999999997,7.410000000000000,6.400000000000000,0.13,0.2,A2O,36.456470000000003,114.521140000000003
133,5,830.000000000000000,12120.350000000000364,570.830000000000041,37.390000000000001,351.759999999999991,13.520000000000000,232.270000000000010,15.410000000000000,44.899999999999999,3.680000000000000,62.939999999999998,25.020000000000000,6.940000000000000,1.440000000000000,0.47,CAS,40.764869999999988,118.171779999999998
134,5,1477.000000000000000,4321.460000000000036,144.750000000000000,18.250000000000000,51.990000000000002,3.850000000000000,189.129999999999995,6.990000000000000,12.880000000000001,1.770000000000000,29.059999999999999,7.540000000000000,1.450000000000000,0.35,0.35,A2O,40.969929999999998,117.812989999999999
135,4,574.799999999999955,6000.000000000000000,259.300000000000011,18.800000000000001,129.159999999999997,7.060000000000000,194.159999999999997,1.750000000000000,20.960000000000001,0.8,31.899999999999999,13.320000000000000,3.170000000000000,0.14,0.41,AO,41.313809900000003,117.738969999999995
136,2,498.180000000000007,752.279999999999973,125.579999999999998,11.260000000000000,45.030000000000001,4.900000000000000,102.310000000000002,8.930000000000000,14.220000000000001,3.460000000000000,15.760000000000000,5.800000000000000,1.450000000000000,0.34,0.22,A2O,41.318764999999999,117.733102000000002
137,1,106.000000000000000,103.000000000000000,122.840000000000003,13.940000000000000,39.840000000000003,3.750000000000000,38.130000000000003,3.850000000000000,23.980000000000000,0.23,37.060000000000002,9.380000000000001,3.330000000000000,0.23,0.69,CAS,40.546399899999997,117.659549900000002
138,1.5,516.200000000000045,1032.099999999999909,139.789999999999992,15.330000000000000,62.450000000000003,3.700000000000000,109.019999999999996,3.850000000000000,15.830000000000000,1.220000000000000,18.879999999999999,8.619999999999999,1.790000000000000,0.23,0.35,OD,40.813669900000001,118.061130000000006
139,2,142.840000000000003,1095.200000000000045,453.860000000000014,34.090000000000003,220.009999999999991,7.240000000000000,223.120000000000005,4.530000000000000,52.890000000000001,11.830000000000000,76.510000000000005,33.369999999999997,6.100000000000000,0.5,0.99,A2O,40.902959000000003,115.839720999999997
140,3,1018.000000000000000,9859.930000000000291,428.079999999999984,16.170000000000002,187.020000000000010,5.640000000000000,293.029999999999973,3.500000000000000,52.039999999999999,0.46,60.289999999999999,10.619999999999999,5.110000000000000,0.16,0.48,A2O,36.380809900000003,114.385810000000006
141,4,719.080000000000041,2660.559999999999945,241.870000000000005,19.320000000000000,89.859999999999999,4.600000000000000,241.180000000000007,4.570000000000000,40.590000000000003,1.590000000000000,42.030000000000001,11.100000000000000,7.070000000000000,0.11,0.46,CAS,38.699199999999998,116.636430000000004
142,2,651.059999999999945,4939.659999999999854,214.229999999999990,12.109999999999999,81.849999999999994,2.110000000000000,136.439999999999998,3.250000000000000,13.680000000000000,1.440000000000000,22.469999999999999,7.340000000000000,2.710000000000000,0.1,0.48,CAS,36.292648999999997,115.154088999999999
143,3,846.070000000000050,15927.829999999999927,310.310000000000002,20.750000000000000,190.270000000000010,3.780000000000000,318.230000000000018,6.550000000000000,41.520000000000003,1.600000000000000,53.509999999999998,10.000000000000000,5.890000000000000,0.25,0.46,A2O,38.500120000000003,115.043180000000007
144,4,1026.900000000000091,1903.279999999999973,230.300000000000011,24.329999999999998,136.139999999999986,5.920000000000000,168.650000000000006,5.960000000000000,30.440000000000001,2.320000000000000,37.430000000000000,9.720000000000001,2.020000000000000,0.15,0.4,OD,38.516259900000001,114.990250000000003
145,2,496.000000000000000,3169.480000000000018,331.040000000000020,20.649999999999999,96.870000000000005,6.210000000000000,131.550000000000011,5.830000000000000,27.149999999999999,1.880000000000000,35.009999999999998,8.810000000000000,2.410000000000000,0.17,0.2,OD,37.946779999999997,116.575509999999994
146,3.5,744.500000000000000,4042.000000000000000,191.780000000000001,14.550000000000001,76.930000000000007,3.790000000000000,94.079999999999998,6.240000000000000,29.070000000000000,1.960000000000000,32.250000000000000,6.630000000000000,2.300000000000000,0.25,0.26,SBR,41.204920999999999,116.646191000000002
147,1.5,468.870000000000005,1760.000000000000000,224.270000000000010,8.500000000000000,105.430000000000007,3.990000000000000,118.989999999999995,6.280000000000000,26.410000000000000,0.4,32.170000000000002,9.250000000000000,2.460000000000000,0.2,0.51,OD,36.424059999999997,114.199462999999994
148,1,37.820000000000000,299.500000000000000,234.879999999999995,21.180000000000000,172.979999999999990,7.190000000000000,165.969999999999999,6.880000000000000,41.820000000000000,2.570000000000000,37.750000000000000,9.359999999999999,5.060000000000000,0.21,0.56,CAS,37.611129900000002,114.629580000000004
149,2,491.829999999999984,7073.149999999999636,250.900000000000006,15.650000000000000,104.030000000000001,4.780000000000000,300.350000000000023,4.460000000000000,49.189999999999998,0.48,57.520000000000003,10.350000000000000,5.020000000000000,0.12,0.4,CAS,38.738889999999998,115.013531999999998
150,2,352.089999999999975,175.000000000000000,104.629999999999995,25.750000000000000,63.820000000000000,4.420000000000000,34.240000000000002,4.280000000000000,19.329999999999998,3.670000000000000,22.780000000000001,9.960000000000001,1.570000000000000,0.51,0.47,SBR,38.532069900000003,114.875720000000001
151,12,4194.000000000000000,26493.389999999999418,176.159999999999997,24.070000000000000,57.630000000000003,7.600000000000000,69.950000000000003,3.560000000000000,20.390000000000001,0.18,22.879999999999999,10.010000000000000,2.620000000000000,0.23,0.26,A2O,40.584948999999988,115.090309000000005
152,1,213.000000000000000,992.679999999999950,394.269999999999982,15.359999999999999,188.710000000000008,7.570000000000000,195.860000000000014,8.020000000000000,23.680000000000000,0.82,50.829999999999998,12.350000000000000,2.700000000000000,0.13,0.93,A2O,41.684649999999998,115.694879999999998
