Plant ID,Longitude,Latitude,Province,Annual_HDD,Treatment_process,Average_flow__MGD_,Sludgeield__tone__file2,CODinf,CODeff,BODinf,COD removal,TN removal,COD/BOD,COD/TN,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),COD removal based EUI (kWh/kg COD removed),Current electricity consumption (kWh/a),Current heat consumption (kWh/a),Current electricity recovery potential (kWh/a),Current heat recovery potential (kWh/a),Current effective heat recovery potential (kWh/a),Recoverable energy density (kWh/m3),Current recovered heat waste,Efficiency score,Efficiency_Group,Optimal EUI (kWh/kg COD removed),Optimal EUI (kWh/m3),Energy gap,Selected_Process,Electricity recovery after selection (kWh/a),Heat recovery after selection (kWh/a),Electricity consumption after upgrade,Heat consumption after upgrade,Effective heat recovery after selection (kWh/a),Recoverable energy density after selection (kWh/m3),EUI (kWh/m3),EUI (kWH/kg COD removed),New efficiency score,Optimal EUI after selection (kWh/kg COD removed),Optimal EUI after selection (kWh/m3),Energy gap after selection
2892,105.642129,23.622768,Yunnan,5890.33,SBR,2.658166,956.3,398.02,22.87,120.25,0.942540576,0.844501486,3.30993763,5.377195353,7.44,99.77,8.11,60.78,3.48,74.02,11.51,5.58,0.39,0.42,1.119552179,1550000,17900,189000,216000,17900,0.056334247,0.0829,0.397348861,Inefficient,0.444852783,0.171760292,0.672018216,HRAS,468895.01,535880.01,1148450.244,63611.82802,63611.82802,0.144989713,0.330017419,0.879694572,0.648542487,0.570519306,0.214030318,0.322573947
2893,104.494011,22.914059,Yunnan,6179.13,SBR,2.7304212,1787,190.02,23.12,84.39,0.878328597,0.599591837,2.251688589,7.755918367,11.41,93.31,10.7,22.08,2.67,24.5,9.81,2.07,0.58,0.2,1.198322349,762000,35100,126000,144000,35100,0.042703158,0.245,1,Efficient,1.198322349,0.20930404,0.795975472,Current,126000,144000,762000,35100,35100,0.042703158,0.211289182,1.265962746,0.884986526,1.120359973,0.186988079,0.771626308
2894,104.494011,22.914059,Yunnan,6179.13,A2O,2.7304212,2449,321.61,24.68,200.45,0.923261093,0.671823722,1.60444001,7.53891233,8.15,134.01,7.21,38.5,2.28,42.66,14,3.21,0.22,0.43,1.448152763,1630000,48100,331000,378000,48100,0.100488934,0.127,0.37495408,Inefficient,0.542990787,0.173980235,0.422411784,Current,331000,378000,1630000,48100,48100,0.100488934,0.444817936,1.498056565,0.444773826,0.66629635,0.197843375,0.49207835
2895,104.3425199,23.61635,Yunnan,6410.58,OD,4.004444,320.58,154.33,14.62,54.96,0.905267932,0.757339279,2.808042213,5.735042735,5.46,148.81,6.98,11.61,0.53,26.91,6.53,1.26,0.3,0.13,0.930498891,721000,6540,125000,143000,6540,0.023774408,0.0458,1,Efficient,0.930498891,0.131182033,0.818767803,CEPT,208000,238000,566419.8156,208007.2214,208007.2214,0.075188729,0.139969168,1.001855046,1.302424144,1.3048402,0.182299224,0.587553213
2896,104.3425199,23.61635,Yunnan,6410.58,A2O,4.004444,3560.04,216.26,31.25,79.46,0.855498012,0.677162947,2.721620941,6.611433812,7.89,188.06,7.32,26.68,0.71,32.71,10.56,2.23,0.07,0.44,2.378249824,2450000,72600,181000,207000,72600,0.04583541,0.352,0.394590733,Inefficient,0.938435341,0.186741574,0.754551654,CEPT,301000,344000,1427410.041,225341.1565,225341.1565,0.095130374,0.298716599,1.614597044,0.546547296,0.882453649,0.16326275,0.417317333
2897,102.45133,24.96176,Yunnan,6897.4,Other,11.106522,7672.689999999999,290.09,10.2,156.15,0.964838498,0.888686131,1.85776497,5.881792376,0.78,153.55,4.77,37.95,0.26,49.32,5.49,4.49,0.09,0.68,2.429525885,10500000,168000,1090000,1240000,168000,0.081977876,0.135,0.229592483,Inefficient,0.55780088,0.167070649,0.509322098,CEPT,1640000,1870000,5792073.4,626429.8467,626429.8467,0.147692452,0.418263324,1.494384665,0.425659302,0.636098734,0.178037675,0.170442705
2898,99.63144,24.80146,Yunnan,6796.47,SBR,2.501058,2849.3,380.16,23.04,267.16,0.939393939,0.808880751,1.42296751,8.701304646,8.84,234.81,8.12,39.19,3.05,43.69,8.35,3.83,0.31,0.83,2.324148746,2880000,61600,407000,466000,61600,0.135604038,0.132,0.11993704,Inefficient,0.278751521,0.117373626,-0.155319489,Current,407000,466000,2880000,61600,61600,0.135604038,0.851243785,2.383635151,0.169901264,0.404982626,0.144627395,0.062390375
2899,102.915635,24.643589,Yunnan,6465.92,A2O,3.9869232,2632,254.18,13.58,59.42,0.946573295,0.71388102,4.277684281,6.545969611,6.01,144.01,11.37,28.6,1.65,38.83,11.11,3.04,0.26,0.18,0.748129676,1000000,54100,134000,153000,54100,0.034146408,0.353,1,Efficient,0.748129676,0.18982095,0.820112542,CEPT,224000,256000,701235.8535,206717.5291,206717.5291,0.078189561,0.164823746,0.685052978,1.125468659,0.771005656,0.185503961,0.57850193
2900,101.51058,25.07308,Yunnan,6706.3,A2O,15.0807752,12001,176.83,17.45,81.63,0.90131765,0.719597684,2.166237903,5.389515392,3.86,170.66,2.81,19.06,0.56,32.81,9.2,4.36,0.18,0.21,1.317605722,4420000,256000,739000,845000,256000,0.047752214,0.303,1,Efficient,1.317605722,0.222285997,0.785176687,CEPT,1160000,1330000,2973758.56,857610.2183,857610.2183,0.096829503,0.183875722,1.153693824,0.882270587,1.017870127,0.162228141,0.40312758
2901,101.65098,24.89944,Yunnan,6518.96,SBR,16.7000012,3249.6,98.04,15.61,44.86,0.840779274,0.574213836,2.185465894,6.166037736,7.4,101.4,5.5,13.72,2.93,15.9,6.77,1.96,0.58,0.18,2.183670994,4170000,67400,394000,451000,67400,0.019996555,0.149,1,Efficient,2.183670994,0.18292104,0.890682038,CEPT,709000,810000,2921476.899,791140.7872,791140.7872,0.065014409,0.160900661,1.951967253,0.706714284,1.379483139,0.113710795,0.428247699
2902,100.22558,25.58244,Yunnan,7451.06,A2O,4.438844,2524.08,131.43,10.79,59.11,0.917903066,0.727272727,2.223481644,6.355415861,5.09,82.55,3.81,17.2,0.51,20.68,5.64,1.66,0.27,0.21,1.74071618,1300000,59800,151000,173000,59800,0.03437121,0.346,1,Efficient,1.74071618,0.219750467,0.843589819,CEPT,248000,284000,866560.3708,228731.6646,228731.6646,0.077731709,0.178588771,1.480344584,0.956483545,1.415925236,0.170817221,0.544942197
2904,100.1496,25.7664,Yunnan,7897,A2O,2.5301628,1537.24,259.63,38,108.79,0.853637869,0.737743931,2.386524497,6.178724417,7.1,153.12,7.52,25.82,2.19,42.02,11.02,3.03,0.24,0.37,1.669449082,1300000,38600,162000,185000,38600,0.057382117,0.208,0.524411166,Inefficient,0.87547774,0.205073755,0.720187908,CEPT,260000,298000,777610.4776,163288.8052,163288.8052,0.121082789,0.269146522,1.214395713,0.702062592,0.852581802,0.188957705,0.359206921
2905,100.137419,25.8572135,Yunnan,7897,OD,2.6363736,1574,139.64,15.52,57.48,0.888857061,0.65514261,2.429366736,6.034572169,1.73,92.9,9.36,16.78,1.16,23.14,7.98,2.31,0.4,0.23,1.85304544,844000,39500,92700,106000,39500,0.036292643,0.373,1,Efficient,1.85304544,0.240843869,0.849310495,CEPT,143000,164000,551778.6666,148215.9924,148215.9924,0.079947036,0.192168355,1.548246496,0.891390127,1.380091641,0.171296974,0.533284016
2906,100.16529,25.57046,Yunnan,7451.06,CAS,17.6899988,15730.88,147.03,11.91,52.33,0.918996123,0.645949421,2.809669406,6.302186027,2.64,135.6,4.2,13.33,0.26,23.33,8.26,2.53,0.14,0.2,1.480165779,4950000,373000,554000,633000,373000,0.037926785,0.589,1,Efficient,1.480165779,0.215260724,0.823810008,CEPT,875000,1000000,3352437.782,1036995.889,1000000,0.076712753,0.179586955,1.329092328,0.875069158,1.163047704,0.157151006,0.511853248
2907,100.22558,25.58244,Yunnan,7451.06,CAS,11.7765116,23984.88,183.49,15.47,87.3,0.915690228,0.752417795,2.101832761,5.91521599,1.94,274.68,5.79,17.9,0.59,31.02,7.68,2.15,0.08,0.55,3.273419831,9050000,569000,634000,724000,569000,0.073933806,0.785,0.270515594,Inefficient,0.88551111,0.183753099,0.597645937,CEPT,972000,1110000,5115350.058,904260.4148,904260.4148,0.115310951,0.36995238,2.201835375,0.329753161,0.726062175,0.121992967,0.054773781
2908,101.215458,25.640802,Yunnan,7088.69,A2O,2.1425332,1918.5,450.75,33.99,146.48,0.924592346,0.784382872,3.077211906,7.569269521,12.67,142.3,14.04,39.49,2.1,59.55,12.84,5.06,0.49,0.32,0.767828007,955000,43300,181000,207000,43300,0.075769743,0.209,0.347295405,Inefficient,0.266663139,0.125761502,0.39751242,Current,181000,207000,955000,43300,43300,0.075769743,0.337231094,0.80917337,0.639584518,0.51753476,0.215687787,0.648706382
2911,104.25458,25.66334,Yunnan,7264.09,A2O,8.6085772,7447.2,339.7,12.93,161.95,0.961937003,0.711782152,2.097560976,9.158802912,7.83,291.99,6.48,17.2,0.33,37.09,10.69,4.27,0.15,0.33,1.009884628,3950000,172000,836000,956000,172000,0.084746789,0.18,0.438154845,Inefficient,0.442485843,0.15905186,0.467175114,Current,836000,956000,3950000,172000,172000,0.084746789,0.346553835,1.060543609,0.575716521,0.610572477,0.199516768,0.575239765
2912,99.41248,23.52245,Yunnan,5903.03,OD,2.36748,1891.3,259.83,24.63,121.79,0.905207251,0.733870968,2.13342639,7.760752688,4.17,241.46,5.15,27.69,1.53,33.48,8.91,2.95,0.28,0.28,1.19047619,923000,35500,176000,201000,35500,0.064657388,0.177,0.69063923,Inefficient,0.822189559,0.204231643,0.683411509,Current,176000,201000,923000,35500,35500,0.064657388,0.293021778,1.245840892,0.690798942,0.86062557,0.202419134,0.680576701
2913,103.050039,23.706473,Yunnan,6062.32,OD,9.9161936,964.99,183.57,13,56.22,0.929182328,0.711140467,3.265208111,8.08322325,3.89,81.94,4.07,19.24,2.15,22.71,6.56,1.93,0.26,0.24,1.40704696,3290000,18600,327000,374000,18600,0.025224516,0.0498,1,Efficient,1.40704696,0.241357569,0.895489022,Current,327000,374000,3290000,18600,18600,0.025224516,0.241486784,1.415763525,0.704475767,0.997371095,0.170121588,0.851726544
2914,102.93144,24.18637,Yunnan,6086.56,SBR,2.4791208,1260.21,263.55,28.05,119.69,0.893568583,0.726260952,2.201938341,6.240824059,14.2,137.68,11.76,30.49,2.62,42.23,11.56,4.18,0.32,0.83,3.524416136,2850000,24400,165000,188000,24400,0.055293793,0.129,0.106076547,Inefficient,0.373857894,0.095166916,0.418980926,CEPT,281000,321000,1548875.958,119077.0152,119077.0152,0.116799239,0.486945339,2.067708446,0.313308029,0.647829658,0.152563885,0.234424063
2915,103.30689,26.41123,Yunnan,7273.92,A2O,5.014424,2779.7,114.35,9.15,47,0.91998251,0.618088097,2.432978723,5.358481724,4.49,69.27,6.16,17.68,0.73,21.34,8.15,1.67,0.24,0.29,2.756653992,2020000,64300,134000,154000,64300,0.028621722,0.419,1,Efficient,2.756653992,0.29928077,0.904364981,CEPT,223000,255000,1254653.249,244119.1766,244119.1766,0.067421862,0.216326011,2.0563309,0.622399092,1.279858485,0.134641113,0.499247585
2916,102.811137,23.620664,Yunnan,5860.27,OD,5.7197448,1651.1,140.84,15.98,63.96,0.886537915,0.622062168,2.202001251,5.338893101,6.71,103.63,5.95,16.47,0.48,26.38,9.97,1.64,0.28,0.29,2.322601313,2300000,30800,206000,236000,30800,0.029963956,0.13,1,Efficient,2.322601313,0.293897339,0.898046182,CEPT,346000,395000,1435594.969,245145.7086,245145.7086,0.07480179,0.212675841,1.703314442,0.709071312,1.207771407,0.150802338,0.503974601
2918,100.80529,21.99758,Yunnan,4946.55,SBR,11.4403584,5817.3,295.5,28.05,130.9,0.905076142,0.696718889,2.257448434,8.734850724,4.55,194.9,13.17,29.14,3.16,33.83,10.26,4.01,0.58,0.2,0.747803328,3180000,91500,911000,1040000,91500,0.063421842,0.0879,0.733524836,Inefficient,0.548532314,0.152493594,0.584101599,Current,911000,1040000,3180000,91500,91500,0.063421842,0.206967138,0.773853574,0.828332798,0.641008297,0.171437669,0.630058887
2919,102.470972,24.916988,Yunnan,6897.4,A2O,3.5992936,2483.97,118.62,12.54,52.24,0.894284269,0.490455992,2.270673813,6.289501591,5.2,94.74,5.66,13.35,0.81,18.86,9.61,1.42,0.12,0.45,4.242081448,2250000,54500,107000,122000,54500,0.032475014,0.447,0.267181672,Inefficient,1.133406414,0.131190813,0.752459691,CEPT,178000,203000,1300528.766,177726.1562,177726.1562,0.071530725,0.297252941,2.802158191,0.311602294,0.873158919,0.092624698,0.227735947
2920,102.383202,24.931823,Yunnan,6897.4,OD,1.7261608,370,127.99,20.29,89.51,0.84147199,0.808141878,1.429896101,5.158806933,18.8,90.55,13.92,17.3,1.1,24.81,4.76,2.83,0.78,0.44,4.08542247,1050000,8120,77000,87900,8120,0.035689829,0.0923,0.293631689,Inefficient,1.1996095,0.132602565,0.730851142,CEPT,146000,167000,611608.3058,84255.36292,84255.36292,0.096543403,0.291767566,2.709076754,0.337874796,0.915328756,0.098580907,0.020668339
2921,102.60201,24.66368,Yunnan,6570.09,A2O,2.019236,1894.9,801.57,50.22,87.33,0.937347955,0.895102581,9.178632772,8.841495698,11.39,144.56,11.78,57.59,2.98,90.66,9.51,6.27,0.54,0.63,0.838490717,1770000,39600,96700,110000,39600,0.048854309,0.358,0.099357963,Inefficient,0.08331073,0.076789432,0.363788637,Current,96700,110000,1770000,39600,39600,0.048854309,0.648618912,0.863271328,0.450928185,0.389273373,0.292480549,0.832965613
2922,102.79144,24.91209,Yunnan,6897.4,A2O,16.7364908,14459,207.17,17.95,57.23,0.913356181,0.587560386,3.619954569,6.25513285,3.38,168.98,3.95,23.57,0.67,33.12,13.66,2.83,0.39,0.22,1.162667794,5150000,317000,568000,649000,317000,0.038271278,0.489,1,Efficient,1.162667794,0.233708469,0.836243511,CEPT,906000,1040000,3415214.73,975299.7088,975299.7088,0.081355644,0.189865085,1.003409177,0.876757436,0.879746458,0.166465625,0.511276615
2923,102.801562,24.785683,Yunnan,6897.4,SBR,1.879866,3461.11,260.17,22.9,100.12,0.911980628,0.780195049,2.598581702,9.758814704,3.17,197.42,4.59,20.13,0.56,26.66,5.86,2.74,0.13,0.72,3.034517638,1880000,75900,115000,131000,75900,0.073497596,0.578,0.128224633,Inefficient,0.38909991,0.121543672,0.395298864,Current,115000,131000,1880000,75900,75900,0.073497596,0.753032732,3.173737649,0.117712358,0.373588143,0.088641259,0.17084214
2924,102.87587,25.0366799,Yunnan,6831.25,A2O,5.3779444,2540,255.47,17.59,90.95,0.931146514,0.81803317,2.808905992,5.967530951,6.67,200.67,3.24,23.24,1.76,42.81,7.79,3.16,0.13,0.4,1.681520094,2980000,55200,286000,327000,55200,0.045918407,0.169,0.545942276,Inefficient,0.918012907,0.22580568,0.796646359,CEPT,463000,529000,1770031.406,331398.8061,331398.8061,0.106909519,0.282808699,1.188871276,0.678944298,0.807177374,0.192011354,0.443212514
2925,102.69624,24.72212,Yunnan,6570.09,OD,5.7722348,1851.59,74.34999999999998,9.16,43.66,0.876798924,0.55365372,1.702931745,4.894667544,3.23,83.36,3.95,9.2,0.18,15.19,6.78,0.99,0.14,0.19,2.914557447,1520000,38700,147000,168000,38700,0.023284237,0.23,1,Efficient,2.914557447,0.19485245,0.880503236,CEPT,238000,272000,1047319.065,263343.6074,263343.6074,0.062861624,0.164339152,2.520925792,0.583586632,1.471178593,0.095906132,0.344550532
2926,102.69951,24.951884,Yunnan,6897.4,A2O,32.5855024,29720.09,158.68,28.19,77.05,0.822346862,0.703216374,2.059441921,5.799707602,9.34,143.84,15.41,23.92,2.21,27.36,8.12,2.63,0.55,0.18,1.379416047,8220000,652000,1390000,1590000,652000,0.045355026,0.41,1,Efficient,1.379416047,0.194481624,0.766790174,CEPT,2370000,2710000,5730708.883,1799203.062,1799203.062,0.092602503,0.167247478,1.281688081,0.804610018,1.03125907,0.134568996,0.311858555
2927,102.758209,24.955439,Yunnan,6897.4,A2O,35.8276468,15088.6,311.37,22.49,151.32,0.927770819,0.698954183,2.057692308,7.753237052,3.91,152.4,7.62,31.68,1.52,40.16,12.09,4.01,0.26,0.28,0.969260593,13900000,331000,3330000,3810000,331000,0.073956363,0.087,0.58816452,Inefficient,0.570084691,0.171372642,0.568447087,Current,3330000,3810000,13900000,331000,331000,0.073956363,0.287482382,0.995161943,0.575618101,0.572833228,0.165480063,0.55307992
2928,102.69223,24.9496799,Yunnan,6897.4,AO,85.8916676,79333.55999999998,514.23,27.62,189.95,0.946288626,0.776450216,2.707186102,8.904415584,5.12,228.76,3.98,46.74,1.92,57.75,12.91,5.46,0.37,0.29,0.595959804,34700000,1740000,10000000,11400000,1740000,0.098926163,0.152,0.284539626,Inefficient,0.16957418,0.097178461,-0.017984452,Current,10000000,11400000,34700000,1740000,1740000,0.098926163,0.307058719,0.631016048,0.477745018,0.301464773,0.146695773,0.325637267
2929,102.7437,25.0150299,Yunnan,6897.4,A2O,28.0919964,27437.69,324.13,18.52,160.88,0.942862432,0.728939828,2.014731477,9.28739255,3.87,288.99,6.97,25.68,0.2,34.9,9.46,4.29,0.12,0.3,0.981643271,11800000,602000,2780000,3180000,602000,0.087133488,0.189,0.487276422,Inefficient,0.478331621,0.161692791,0.46111705,Current,2780000,3180000,11800000,602000,602000,0.087133488,0.319523808,1.045527987,0.545310469,0.570137357,0.174239678,0.499921664
