Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,EUI (kWh/m3),Treatment process,Latitude,Longitude,annual_hdd,Current electricity consumption (kWh/a),Current heat consumption (kWh/a),Methane generation (m3/a),Current electricity recovery potential (kWh/a),Current heat recovery potential (kWh/a),Current effective heat recovery potential (kWh/a),Current energy self-sufficiency,Current recovered heat waste,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a),COD_eff (mg/L),COD_removal (%),NHx_eff (mg/L),NHx_removal (%),C/N_ratio_HRAS,Sludge_VSS (g/a),Sludge_TSS (g/a),Sludge_COD (g/a),Electricity recovery potential (kWh/a)_HRAS,Heat recovery potential (kWh/a)_HRAS
3321,25.051848,10884.54,118.36,12.71,56.18,2.95,188.82,4.76,10.49,0.16,18.82,9.36,2.76,0.18,0.19,Other,22.67147,113.8227,3948.82,6.62E+06,1.37E+05,2.42E+05,8.41E+05,9.61E+05,1.37E+05,1.45E-01,1.42E-01,2.96E+01,1.60E+01,1.85E+00,9.72E+05,5.23E+06,1.39E+04,1.33E+06,1.52E+06,40.79125085641952,65.53628687358946,9.744655533106673,7.105285671051734,4.1860126012494305,1742275889.258107,2049736340.3036551,2586802505.6584244,1416492.61,1618848.7
6,20.8451184,32777.91,461.8,13.9,196.62,1.01,202.48,2.5,43.35,0.15,54.42,9.41,5.7,0.11,0.48,SBR,39.8831277,116.2534048,8213.33,1.40E+07,8.56E+05,7.39E+05,2.57E+06,2.94E+06,8.56E+05,2.31E-01,2.91E-01,1.15E+02,4.63E+01,2.50E+00,2.83E+06,4.67E+06,1.18E+04,3.88E+06,4.43E+06,89.75155926,80.56484208279096,38.380372743311305,11.463961376444512,2.338475445820488,5793941058.225979,6816401245,8594593972.007643,4706265.31,5378588.92
8,2.421418,1961.06,155.06,14.49,80.05,2.09,74.47,4,34.45,0.2,38.91,6.63,4.13,0.14,0.91,SBR,40.07967,116.15761,8213.33,3.05E+06,5.12E+04,3.42E+04,1.19E+05,1.36E+05,5.12E+04,5.49E-02,3.77E-01,3.88E+01,3.31E+01,1.17E+00,1.34E+05,1.99E+05,1.03E+03,1.83E+05,2.10E+05,47.807589243516304,69.16832887687585,33.35586003,3.1760231280682283,1.4332590794273228,228253043.24503946,268532992.0529876,338862452.49851424,185555.78,212063.75
39,13.5306188,10951.48,150.6,10.26,50.18,2.5,46.32,1.96,20.11,0.31,23.92,7.55,2.74,0.29,0.13,SBR,39.78248,116.58176,8070.8499999999985,2.47E+06,2.81E+05,1.17E+05,4.07E+05,4.65E+05,2.81E+05,2.50E-01,6.05E-01,3.77E+01,2.03E+01,1.85E+00,4.69E+05,6.93E+05,5.36E+03,6.42E+05,7.34E+05,53.795578746383924,64.27916417902793,19.145239610426206,4.797416158994499,2.8098670918220146,1110220327.3283074,1306141561.5627146,1648207760.708742,902532.8,1031466.06
52,0.338108,0.33,147.22,18.42,60.65,4.92,114.82,8.17,13.92,2.02,16.56,4.4,1.59,0.66,0.1,SBR,39.709424,116.796586,7996.749999999999,4.67E+04,8.39E+00,3.41E+03,1.19E+04,1.36E+04,8.39E+00,2.54E-01,6.18E-04,3.68E+01,1.41E+01,2.61E+00,1.42E+04,4.29E+04,1.59E+02,1.94E+04,2.22E+04,46.85026977132948,68.17669489788787,12.894893892056901,7.364268016832607,3.6332419765151136,29811360.15975299,35072188.423238814,44255404.58019629,24233.57,27695.51
53,0.9995544,512.5,179.83,12.46,129.02,6.26,128.28,6,27.87,1.58,36.05,10.88,2.18,0.3,0.59,SBR,39.67435,116.723457,7996.749999999999,8.17E+05,1.30E+04,2.22E+04,7.74E+04,8.84E+04,1.30E+04,1.09E-01,1.47E-01,4.50E+01,3.06E+01,1.47E+00,8.91E+04,1.42E+05,4.86E+02,1.22E+05,1.39E+05,52.647502684124014,70.72373759432574,26.514432967942643,4.863893190015638,1.9856167675838152,109697599.27409631,129055999.14599568,162834259.65481186,89165.5,101903.42
75,156.033946,110190.83,209.3,14.34,78.1,2.76,107.54,5.27,19.96,0.23,23.52,9.69,3.29,0.22,0.24,SBR,38.9093029,117.3071289,7835.249999999999,5.22E+07,2.75E+06,2.13E+06,7.41E+06,8.47E+06,2.75E+06,1.85E-01,3.24E-01,5.23E+01,2.00E+01,2.62E+00,8.42E+06,1.85E+07,7.23E+04,1.15E+07,1.32E+07,61.61590106534889,70.56096461,18.327423227974524,8.179242344817016,3.3619511209464465,19220926689.259354,22612854928.54042,28527207364.17651,15621052.81,17852631.78
93,3.6197828,2897.54,196.95,18.29,95.7,2.47,114.26,3.62,33.74,0.37,40.11,10.76,4.93,0.17,0.47,SBR,39.0470373,116.9233516,7860.05,2.36E+06,7.24E+04,6.12E+04,2.13E+05,2.43E+05,7.24E+04,1.17E-01,2.98E-01,4.92E+01,3.41E+01,1.44E+00,2.39E+05,4.57E+05,1.70E+03,3.28E+05,3.74E+05,55.594886162738916,71.77208115626355,32.20027960803274,4.563486638907127,1.7265342673878559,436985270.8826965,514100318.6855253,648620415.7834543,355174.4,405913.6
99,0.8524376,612,152.16,17.42,60.97,6.38,116.44,4.94,25.92,2.13,30.8,6.75,3.11,0.5,0.19,SBR,39.2991,117.41456,8049.469999999999,2.26E+05,1.57E+04,8.43E+03,2.93E+04,3.35E+04,1.57E+04,1.86E-01,4.67E-01,3.80E+01,2.62E+01,1.45E+00,3.59E+04,1.10E+05,4.04E+02,4.92E+04,5.62E+04,47.366442418653854,68.87063458,24.85295012682077,4.1167047576359295,1.9058680026697117,78570755.67902467,92436183.15179375,116644854.68812372,63872.9,72997.6
121,1.13668,593.6,184.91,17.72,86.06,8.59,119.8,11.99,33.49,1.19,43.93,11.98,2.91,0.54,0.37,SBR,39.06147,115.450482,7616.84,5.83E+05,1.44E+04,1.60E+04,5.55E+04,6.35E+04,1.44E+04,1.17E-01,2.27E-01,4.62E+01,3.73E+01,1.24E+00,6.76E+04,1.51E+05,5.42E+02,9.25E+04,1.06E+05,53.466393187917326,71.08518025638563,32.08188418871713,4.204585880211612,1.6665602579140568,128611371.36088736,151307495.71869102,190908185.46124867,104538.34,119472.39
122,10.3532,9399.51,374.98,27.85,196.92,2.76,217.27,5.94,23.71,0.78,28.45,7.32,3.11,0.21,0.32,SBR,38.76755,115.4972,7616.84,4.62E+06,2.28E+05,3.64E+05,1.27E+06,1.45E+06,2.28E+05,3.09E-01,1.57E-01,9.37E+01,2.42E+01,3.88E+00,1.41E+06,2.49E+06,6.05E+03,1.93E+06,2.20E+06,81.16693126166503,78.35433056118592,19.93225567855827,15.933126619324042,4.072139780395188,2346725259.7821355,2760853246.802512,3481393935.821794,1906356.9,2178693.6
123,19.5043428,8290.52,153.01,30.28,55.88,5.97,107.62,7.99,21.65,0.67,27.98,8.53,2.72,0.23,0.3,SBR,38.868338,115.552989,7616.84,8.12E+06,2.01E+05,1.76E+05,6.14E+05,7.01E+05,2.01E+05,9.79E-02,2.86E-01,3.83E+01,2.38E+01,1.61E+00,7.53E+05,2.32E+06,9.04E+03,1.03E+06,1.18E+06,51.082904002602874,66.61466309221431,20.619582340447465,4.759434917101771,2.4773976096692523,1714785701.6117992,2017394943.072705,2545704554.919112,1393988.02,1593129.16
129,1.65615,1956.5,339.71,21.86,159.45,7.39,98.9,7.8,68.05,0.85,86.25,12.38,5.41,0.29,0.55,SBR,38.57637,117.43797,7677.82,1.27E+06,4.78E+04,4.56E+04,1.59E+05,1.81E+05,4.78E+04,1.57E-01,2.63E-01,8.49E+01,7.33E+01,1.16E+00,1.82E+05,1.81E+05,7.52E+02,2.50E+05,2.85E+05,75.80405668855028,77.68565638675628,64.78255446954684,4.801536415067097,1.170130713573273,345531908.7170937,406508127.9024632,512684086.9057829,280737.79,320843.19
145,5.39018,4042,191.78,14.55,76.93,3.79,94.08,6.24,29.07,1.96,32.25,6.63,2.3,0.25,0.26,SBR,41.204921,116.646191,9658.009999999998,1.95E+06,1.24E+05,7.14E+04,2.49E+05,2.84E+05,1.24E+05,1.79E-01,4.37E-01,4.79E+01,2.74E+01,1.75E+00,2.86E+05,5.61E+05,2.42E+03,3.92E+05,4.48E+05,54.77778202,71.43717696297746,27.585218218346462,5.107608468020428,1.9857657672604534,632299182.2809023,743881390.9187086,938535143.8520796,513927.17,587345.34
149,2.5491316,175,104.63,25.75,63.82,4.42,34.24,4.28,19.33,3.67,22.78,9.96,1.57,0.51,0.47,SBR,38.5320699,114.87572,7569.12,1.66E+06,4.21E+03,2.74E+04,9.55E+04,1.09E+05,4.21E+03,6.00E-02,3.86E-02,2.62E+01,1.94E+01,1.35E+00,1.12E+05,9.65E+04,9.75E+02,1.54E+05,1.76E+05,37.04043145158213,64.59865101,18.71653726038689,3.173630313570144,1.9790215965843923,157209966.1924739,184952901.4029105,233457824.29878044,127837.86,146100.41
154,4.077568,2906,281.92,21.39,156.23,8.99,92.56,4.17,33.88,0.81,42.28,10.01,4.28,0.2,0.49,SBR,39.2876399,116.33915,7792.129999999999,2.77E+06,7.20E+04,1.09E+05,3.79E+05,4.33E+05,7.20E+04,1.58E-01,1.67E-01,7.05E+01,3.59E+01,1.96E+00,4.40E+05,4.17E+05,1.82E+03,6.02E+05,6.89E+05,68.78109001514761,75.60262131,31.338458928387837,7.501597023648658,2.1947821420421696,705528870.6935278,830033965.5217973,1046931903.4120228,573283.54,655181.19
169,4.7070136,5352.54,150.27,15.23,71.62,4.09,113.94,6.17,15.15,0.33,19.09,5.22,3.17,0.19,0.3,SBR,38.04399,115.07577,7380.27,1.97E+06,1.26E+05,5.76E+04,2.00E+05,2.29E+05,1.26E+05,1.55E-01,5.49E-01,3.76E+01,1.62E+01,2.32E+00,2.33E+05,5.93E+05,2.22E+03,3.19E+05,3.64E+05,47.39309553623107,68.46137250533634,14.095257511898852,6.961996621,3.3623433623843373,424779069.3135384,499740081.54533935,630588139.6336075,345300.21,394628.81
187,5.2990284,5851.5,164.96,18.67,72.86,6.12,144.31,8.52,28.76,2.1,32.26,7.36,2.88,0.27,0.42,SBR,38.0404,115.0927,7380.27,3.10E+06,1.37E+05,6.41E+04,2.23E+05,2.55E+05,1.37E+05,1.11E-01,5.39E-01,4.12E+01,2.74E+01,1.50E+00,2.67E+05,8.45E+05,2.67E+03,3.65E+05,4.17E+05,49.830138163566254,69.79259325680998,27.56223044559518,4.1647063783199645,1.8079138501481395,531979345.13294244,625858053.0975794,789722725.9431673,432439.82,494216.94
188,10.0352916,2139.05,97.21,15.47,28.61,7.75,22.88,7,9.37,0.5,13.12,6.26,1.33,0.58,0.15,SBR,38.08449,115.06831,7380.27,2.09E+06,5.02E+04,3.79E+04,1.32E+05,1.51E+05,5.02E+04,8.52E-02,3.33E-01,2.43E+01,1.12E+01,2.18E+00,1.98E+05,2.54E+05,3.71E+03,2.72E+05,3.10E+05,42.96212250065686,55.804832321101884,8.908345622,4.926941066156135,4.822682496070868,462616744.6,544254993.6359954,686983734.0673287,376181.55,429921.78
219,4.5307196,6984.78,247.45,21.89,84.22,4.23,137.4,6.5,22.38,0.66,29.11,11.66,4.85,0.29,0.49,SBR,37.07542,115.02795,7140.15,3.10E+06,1.59E+05,6.57E+04,2.28E+05,2.61E+05,1.59E+05,1.19E-01,6.08E-01,6.19E+01,2.47E+01,2.50E+00,2.64E+05,6.88E+05,2.25E+03,3.61E+05,4.12E+05,73.21756624,70.41116741006462,20.402402545768357,8.836449750811626,3.588673739749395,634798879.0886699,746822210.6925529,942062009.3170936,515858.43,589552.49
230,12.00392,5073,147.56,19.02,77.88,5.8,66.16,6.49,35.19,1.01,43.65,9.88,4.24,0.17,0.32,SBR,38.09607,116.61406,7607.500000000001,5.33E+06,1.23E+05,1.57E+05,5.46E+05,6.23E+05,1.23E+05,1.23E-01,1.97E-01,3.69E+01,3.71E+01,9.94E-01,6.46E+05,8.78E+05,5.02E+03,8.84E+05,1.01E+06,46.29156392128597,68.62865009400517,34.17175913,2.8935517627337255,1.3546731304882382,1074349885.203767,1263941041.4161966,1595035822.6662314,873416.68,998190.49
232,14.4786244,11095.62,402.09,21.2,146.19,3.66,191.82,6.99,30.21,0.43,40.78,8.71,5.48,0.21,0.24,SBR,39.945997,116.809217,8070.8499999999985,4.85E+06,2.85E+05,3.74E+05,1.30E+06,1.49E+06,2.85E+05,3.09E-01,1.92E-01,1.01E+02,3.47E+01,2.90E+00,1.46E+06,3.07E+06,8.06E+03,2.00E+06,2.29E+06,91.84180459840108,77.15889363117682,26.24921218542254,13.110850097906193,3.49884042,3387039329.737597,3984752152.6324673,5024834606,2751520.88,3144595.29
235,13.11164,15420,315.66,33.45,79.37,4.04,115.93,6.87,29.71,0.19,52.22,9.75,2.27,0.13,0.36,SBR,36.89347,114.54429,7236.75,6.58E+06,3.55E+05,1.79E+05,6.23E+05,7.12E+05,3.55E+05,1.41E-01,4.99E-01,7.89E+01,4.44E+01,1.78E+00,7.19E+05,1.68E+06,6.20E+03,9.84E+05,1.12E+06,102.39503187136344,67.56160683286973,27.265845745709726,8.226705669102238,3.755432083,2082952466.3851094,2450532313.3942466,3090968438,1692566,1934361.14
250,3.38832,4808.22,174.37,21.06,74.34,1.59,180.98,6.71,22.57,0.23,28.97,9.89,2.65,0.2,0.45,SBR,39.6250899,118.15437,8167.19,2.13E+06,1.25E+05,4.47E+04,1.55E+05,1.78E+05,1.25E+05,1.25E-01,7.03E-01,4.36E+01,2.46E+01,1.77E+00,1.74E+05,6.78E+05,1.85E+03,2.38E+05,2.72E+05,51.77931135809624,70.30491979234029,21.26990986024912,5.760257597478431,2.434392609009852,359285134.5123052,422688393.5438885,533322688.2954179,292039.17,333759.05
260,2.229558,1047.45,99.62,11.53,34.1,3.71,99.33,3.72,12.17,1.13,25.26,5.72,1.4,0.41,0.21,SBR,39.004916,116.62634,7860.05,6.51E+05,2.62E+04,1.23E+04,4.27E+04,4.88E+04,2.62E+04,1.02E-01,5.36E-01,2.49E+01,2.15E+01,1.16E+00,5.25E+04,2.45E+05,1.01E+03,7.19E+04,8.22E+04,40.055780756409824,59.791426664916855,11.647285446601193,4.295107258823389,3.4390657754591687,117130781.74753304,137800919.7,173939532.8961175,95246.57,108853.22
295,1.84982,302.88,95.66,7.75,40.67,4.01,83.83,4.79,8.06,0.35,17.49,6.35,1.53,0.26,0.44,SBR,37.7563099,114.77616,7380.27,1.13E+06,7.11E+03,1.23E+04,4.28E+04,4.89E+04,7.11E+03,4.40E-02,1.46E-01,2.39E+01,1.49E+01,1.61E+00,5.20E+04,1.71E+05,8.09E+02,7.11E+04,8.13E+04,35.49916540823811,62.89027241455351,7.520436192322266,6.694340045629462,4.720359896741067,101609487.18566406,119540573.1596048,150883539.4640769,82621.47,94424.53
308,1.9548,532,103.78,9.98,35.05,3.38,80.72,6.86,7.29,0.41,17.77,5.53,1.32,0.09,0.36,SBR,40.076633,113.356864,10000.259999999998,9.74E+05,1.69E+04,1.12E+04,3.90E+04,4.46E+04,1.69E+04,5.64E-02,3.79E-01,2.59E+01,1.51E+01,1.72E+00,4.73E+04,1.74E+05,8.48E+02,6.48E+04,7.41E+04,42.168330199058445,59.36757544897047,6.7340093667203496,7.6267576581570715,6.261994586383476,104825440.36224546,123324047.48499466,155646190.31499103,85229.42,97405.05
309,19.31089,23281.89,437.23,23.8,152.36,7.34,120.45,8.5,36.83,0.57,59.09,11.5,7.93,0.72,0.34,SBR,40.08845,113.31548,10000.259999999998,9.16E+06,7.41E+05,5.08E+05,1.77E+06,2.02E+06,7.41E+05,2.53E-01,3.67E-01,1.09E+02,5.02E+01,2.18E+00,2.03E+06,2.57E+06,9.23E+03,2.78E+06,3.18E+06,99.50342759,77.24231466612751,32.485485245725776,11.7961302,3.0630118907761332,4825437219.056313,5676984963.595662,7158642038.005019,3919960.47,4479954.83
313,0.93758,14.5,36.15,7.31,16.81,3.17,25.62,5.45,9.26,0.23,10.25,7.45,0.88,0.16,0.48,SBR,40.04465,113.61015,10023.64,6.22E+05,4.62E+02,2.32E+03,8.06E+03,9.21E+03,4.62E+02,1.37E-02,5.02E-02,9.04E+00,8.71E+00,1.04E+00,1.09E+04,2.66E+04,3.50E+02,1.49E+04,1.70E+04,17.128775692758257,52.61749462584161,9.173595853450891,0.9330901355195332,1.8671822877737538,18052514.352678247,21238252.179621466,26827873.15491482,14690.52,16789.17
319,1.4355472,1248.56,88.48,14.48,25.52,1.82,80.4,6.71,15.99,0.41,20.94,7.23,1.97,0.23,0.35,SBR,36.26832,111.92264,8392.41,6.99E+05,3.33E+04,6.17E+03,2.15E+04,2.45E+04,2.45E+04,6.27E-02,1.00E+00,2.21E+01,1.78E+01,1.24E+00,2.53E+04,1.28E+05,6.22E+02,3.46E+04,3.96E+04,40.08969879195579,54.69066592229228,15.600065116506707,2.438617157556554,2.5698417597972822,59442503.24799939,69932356.76235223,88284425.45223276,48343.17,55249.34
338,2.3973812,378.32,330.49,27.75,162.25,10.19,132.41,17.19,61.89,3.26,69.68,26.37,6.32,3.12,0.34,SBR,36.49219,113.3741,8618.349999999999,1.13E+06,1.04E+04,6.61E+04,2.30E+05,2.63E+05,1.04E+04,2.11E-01,3.95E-02,8.26E+01,5.92E+01,1.39E+00,2.69E+05,3.51E+05,1.18E+03,3.68E+05,4.20E+05,74.72355014116349,77.39007227414945,58.741662239776126,5.086989433,1.2720707465878527,486789441.2724509,572693460.3205305,722287055.1336465,395513.1,452014.97
339,3.6316564,732.25,170.29,27.04,61.38,10.06,173.87,2.76,43.18,1.38,54.92,24.63,6.89,2.39,0.5,SBR,37.582399,112.34688,8446.57,2.51E+06,1.97E+04,3.38E+04,1.18E+05,1.34E+05,1.97E+04,5.42E-02,1.47E-01,4.26E+01,4.67E+01,9.12E-01,1.54E+05,6.98E+05,1.95E+03,2.11E+05,2.41E+05,54.94799583422148,67.73269373761144,41.99036761248286,2.7550541628465406,1.3085857295016057,357476237.87661886,420560279.8548457,530677097.1222975,290590.48,332103.41
347,1.9747824,423.64,89.16,11.99,31.96,2.75,87.6,5.26,12.12,0.59,15.46,4.82,1.55,0.32,0.38,SBR,37.5516499,112.15478,9067.62,1.04E+06,1.22E+04,1.05E+04,3.64E+04,4.16E+04,1.22E+04,4.62E-02,2.94E-01,2.23E+01,1.31E+01,1.70E+00,4.36E+04,1.91E+05,8.72E+02,5.97E+04,6.82E+04,35.97912843948316,59.64655850214988,11.670720072494964,3.706930094926033,3.0828542040244096,94558955.07119055,111245829.49551831,140433418.6452157,76899.14,87884.74
356,86.800722,113506.1,373.32,19.83,160.97,4.61,269.75,7.53,39.93,0.66,53.7,11.6,5.12,0.23,0.4,SBR,37.6453899,112.39648,8446.57,4.84E+07,3.05E+06,2.46E+06,8.56E+06,9.78E+06,3.05E+06,2.25E-01,3.12E-01,9.33E+01,4.56E+01,2.04E+00,9.65E+06,2.59E+07,5.58E+04,1.32E+07,1.51E+07,80.18989927054601,78.51979554523037,36.19999165550594,9.341368255682594,2.2151910982098055,19742518398.54457,23226492233.58185,29290061184.57238,16038779.63,18330033.87
359,18.7560888,8234.63,243.02,19.49,71.59,5.15,184.7,3.75,16.06,0.42,26.58,6.12,2.7,0.11,0.35,SBR,37.63892,112.46407,8446.57,9.10E+06,2.21E+05,2.26E+05,7.86E+05,8.98E+05,2.21E+05,1.08E-01,2.46E-01,6.08E+01,2.26E+01,2.69E+00,9.28E+05,3.83E+06,1.03E+04,1.27E+06,1.45E+06,80.03568304143282,67.06621552076668,14.238757174847251,11.340241750639775,5.620973941659442,2397124583.8213987,2820146569.201646,3557379700.846889,1947965.51,2226246.3
363,2.9888168,10800,371.08,28.82,314.03,12.61,176.01,16.82,42.28,2.98,54.99,21.89,7.16,3.41,0.38,SBR,37.4073695,127.1162181,7986.030000000001,1.61E+06,2.74E+05,1.63E+05,5.68E+05,6.49E+05,2.74E+05,4.46E-01,4.23E-01,9.28E+01,4.67E+01,1.98E+00,6.48E+05,5.81E+05,1.61E+03,8.88E+05,1.01E+06,79.87126035078447,78.47599968988239,38.582342151858825,8.745642971,2.070150641358522,676304074.5052516,795651852.3591195,1003375736.0909452,549432.87,627923.28
388,0.1996792,183,138.67,19.39,57.59,1.77,88.71,7,18.9,1.67,22,10.35,2.33,0.19,0.38,SBR,42.2585999,118.88894,10299.53,1.06E+05,6.00E+03,2.02E+03,7.03E+03,8.03E+03,6.00E+03,1.17E-01,7.47E-01,3.47E+01,1.87E+01,1.85E+00,7.94E+03,1.96E+04,8.84E+01,1.09E+04,1.24E+04,44.775661668774845,67.71063556012487,17.964955072696327,4.9473276576913845,2.492389293,16625690.068425603,19559635.37461836,24683369.54,13516.23,15447.12
391,6.9504,6268,140.42,28.39,48.44,3.46,74.65,9.47,14.21,0.93,18.97,6.5,2.42,0.47,0.23,SBR,43.964373,119.415977,10597.01,2.23E+06,2.11E+05,5.67E+04,1.97E+05,2.25E+05,2.11E+05,1.67E-01,9.38E-01,3.51E+01,1.61E+01,2.18E+00,2.33E+05,5.74E+05,2.97E+03,3.18E+05,3.64E+05,50.47617543586179,64.05342868831947,13.322526888325585,6.245412467800249,3.788783904057542,535816089.67845047,630371870.2099417,795470841.7816397,435587.4,497814.17
429,0.79278,6.5,96.7,15.77,20.06,5.9,59.44,10.74,5.75,0.66,9.9,1.6,0.89,0.13,0.07,SBR,41.79345,119.26443,10096.39,7.67E+04,2.09E+02,2.03E+03,7.08E+03,8.09E+03,2.09E+02,9.47E-02,2.58E-02,2.42E+01,8.42E+00,2.87E+00,1.10E+04,5.21E+04,3.25E+02,1.50E+04,1.72E+04,49.94030319,48.355425864115304,5.3797132875648215,6.439768911916148,9.283078952336966,28483619.769459102,33510140.905246004,42296564.845469534,23160.94,26469.64
434,27.2179836,28246.96,446.51,23.44,142.93,3.53,199.57,3.86,44.57,0.31,52.26,6.81,5.92,0.16,0.27,SBR,43.6224399,122.25615,10097.96,1.03E+07,9.07E+05,6.88E+05,2.39E+06,2.73E+06,9.07E+05,2.95E-01,3.32E-01,1.12E+02,4.44E+01,2.51E+00,2.69E+06,6.00E+06,1.54E+04,3.68E+06,4.20E+06,107.6405926955246,75.89290437044531,40.269146501527054,9.649660081832952,2.673028907911985,6735962011.201562,7924661189.648895,9993353808.012674,5472204.33,6253947.8
435,1.959506,766.71,217.24,28.1,86.18,11.53,95.19,11.52,19.16,2.36,32.76,8.74,1.69,0.3,0.21,SBR,40.270701,111.231629,9614.69,5.72E+05,2.35E+04,2.65E+04,9.22E+04,1.05E+05,2.35E+04,1.94E-01,2.22E-01,5.43E+01,2.78E+01,1.95E+00,1.17E+05,2.06E+05,8.82E+02,1.60E+05,1.83E+05,59.96947191084104,72.39482972249999,17.387049900135125,9.253393005557804,3.4490883879257157,258329942.4167263,303917579.3137956,383389068.7519257,209937.86,239928.98
439,2.3017408,1279.5,176.55,30.89,85.38,7.7,164.48,6.9,18.22,0.64,26.76,9.06,2.36,0.11,0.51,SBR,39.293636,110.196403,9565.5,1.63E+06,3.89E+04,3.24E+04,1.13E+05,1.29E+05,3.89E+04,9.10E-02,3.02E-01,4.41E+01,2.27E+01,1.94E+00,1.36E+05,4.18E+05,1.21E+03,1.86E+05,2.12E+05,52.37824088045052,70.33234727813621,16.89279450053993,7.284333147420787,3.100626179924014,246403394.95655784,289886347.0077151,365747940.28945565,200277.85,228888.98
448,0.8533064,1.94,117.69,23.61,37.35,7.11,78.31,7.57,11.51,1.21,26.41,8.09,2.13,0.24,0.38,SBR,40.36905,111.79026,10137.01,4.48E+05,6.26E+01,4.68E+03,1.63E+04,1.86E+04,6.26E+01,3.64E-02,3.36E-03,2.94E+01,2.24E+01,1.31E+00,2.20E+04,7.39E+04,3.68E+02,3.01E+04,3.44E+04,47.15231227434354,59.935158234052565,10.857305767558428,5.6706710029676115,4.342910965557809,51374394.18802198,60440463.750614114,76279771.56270948,41769.61,47736.7
450,1.46248,1425.45,281.08,11.51,109.15,2.06,299.05,6.5,26.67,0.48,39.44,8.41,5.72,0.17,0.54,SBR,40.7947456,113.2415931,10839.41,1.10E+06,4.92E+04,2.84E+04,9.87E+04,1.13E+05,4.92E+04,1.29E-01,4.36E-01,7.03E+01,3.35E+01,2.10E+00,1.10E+05,4.83E+05,9.87E+02,1.51E+05,1.73E+05,70.83027396905953,74.80067099435765,24.167458186037276,9.383358882499907,2.930811897,248155648.04771194,291947821.23260224,368232588.8096712,201638.41,230443.9
469,6.5850696,3709.95,151.63,28.7,66.74,3.37,56.94,11.83,25.83,3.57,29.31,11.68,3.2,0.64,0.4,SBR,41.64088,123.41879,9484.72,3.65E+06,1.12E+05,7.56E+04,2.63E+05,3.01E+05,1.12E+05,9.96E-02,3.72E-01,3.79E+01,2.49E+01,1.52E+00,3.04E+05,4.14E+05,2.68E+03,4.16E+05,4.75E+05,47.26152830030953,68.83101741059848,24.768297195916023,4.110347673573267,1.9081460435682414,604719654.4954914,711434887.6417545,897759170.9,491598.89,561827.3
491,1.817602,2776.27,182.44,24.26,97.49,4.92,134.86,5.64,14.49,0.65,26.39,7.68,7.03,0.27,0.27,SBR,38.9310844,121.2425835,8314.289999999999,6.89E+05,7.34E+04,3.05E+04,1.06E+05,1.21E+05,7.34E+04,2.35E-01,6.06E-01,4.56E+01,2.24E+01,2.03E+00,1.22E+05,2.71E+05,8.97E+02,1.68E+05,1.92E+05,53.75367850868524,70.53624286960904,13.09339685592048,9.638392988816568,4.1054035939023175,200313173.78252268,235662557.39120317,297315064.1654188,162805.08,186062.95
492,5.4932052,1565.5,294.72,31.8,100.27,6.35,96.21,3.39,41.42,1.21,57.68,10.95,5.64,0.37,0.32,SBR,38.8512899,121.26208,8314.289999999999,2.44E+06,4.14E+04,9.35E+04,3.25E+05,3.72E+05,4.14E+04,1.48E-01,1.11E-01,7.37E+01,4.90E+01,1.50E+00,3.81E+05,5.84E+05,2.48E+03,5.21E+05,5.95E+05,80.86190447222924,72.56314316224578,38.914766707177016,6.048366230861868,2.077923403233867,925533747.7011383,1088863232.5895746,1373431973.571565,752069.88,859508.43
501,21.889054,19801.24,249.77,17.07,114.66,2.32,183.67,2.49,18.66,0.23,32.22,9.79,4.24,0.14,0.18,SBR,38.86828,121.54139,8314.289999999999,5.52E+06,5.24E+05,4.46E+05,1.55E+06,1.77E+06,5.24E+05,3.43E-01,2.96E-01,6.24E+01,2.74E+01,2.28E+00,1.73E+06,4.44E+06,1.20E+04,2.37E+06,2.71E+06,64.78944123667313,74.06035903564354,16.49415054895683,11.60691024,3.9280253350646617,3330091986.270986,3917755277.9658666,4941623818,2705955.95,3092521.09
503,8.3237556,10771.08,274.46,18.36,159.81,5.83,202.69,5.46,33.69,0.37,39.99,10.15,3.83,0.2,0.45,SBR,39.00544,121.60097,8277.14,5.22E+06,2.84E+05,2.32E+05,8.08E+05,9.24E+05,2.84E+05,1.98E-01,3.07E-01,6.86E+01,3.40E+01,2.02E+00,9.19E+05,1.86E+06,4.73E+03,1.26E+06,1.44E+06,67.73821881905718,75.31945681736603,31.240899748225036,7.269516924235564,2.168254415364774,1402602708.5990024,1650120833.645885,2081358912.3030808,1139719.6,1302536.69
